target,distractor,set,ans1,ans2,total_experiment.thisRepN,total_experiment.thisTrialN,total_experiment.thisN,total_experiment.thisIndex,boat.thisRepN,boat.thisTrialN,boat.thisN,boat.thisIndex,fl_rep_loop2.thisRepN,fl_rep_loop2.thisTrialN,fl_rep_loop2.thisN,fl_rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,flanker_rest.thisRepN,flanker_rest.thisTrialN,flanker_rest.thisN,flanker_rest.thisIndex,para.thisRepN,para.thisTrialN,para.thisN,para.thisIndex,para_rep_loop.thisRepN,para_rep_loop.thisTrialN,para_rep_loop.thisN,para_rep_loop.thisIndex,para_prac_loop.thisRepN,para_prac_loop.thisTrialN,para_prac_loop.thisN,para_prac_loop.thisIndex,para_main_loop.thisRepN,para_main_loop.thisTrialN,para_main_loop.thisN,para_main_loop.thisIndex,para_rest.thisRepN,para_rest.thisTrialN,para_rest.thisN,para_rest.thisIndex,fl_starter_back.started,fl_starter.started,fl_starter_text.started,fl_starter.keys,fl_starter.rt,fl_inst_resp.keys,fl_inst_resp.rt,fl_back.started,fl_mouse_prac.started,fl_mouse_prac.x,fl_mouse_prac.y,fl_mouse_prac.leftButton,fl_mouse_prac.midButton,fl_mouse_prac.rightButton,back_2.started,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_fix.started,j_button.started,k_button.started,l_button.started,targ.started,fl_fix.stopped,fl_ans,fl_res,fl_corr,fl_rt,j_button2.started,k_button2.started,l_button2.started,j_button2.stopped,k_button2.stopped,l_button2.stopped,fl_mainback.started,fl_mouse_m.started,fl_key_resp.keys,fl_mouse_m.x,fl_mouse_m.y,fl_mouse_m.leftButton,fl_mouse_m.midButton,fl_mouse_m.rightButton,rest_text.started,rest_key.started,rest_inst_text.started,rest_time.started,rest_key.keys,exp_end_key.started,exp_end_back.started,exp_end_text.started,exp_end_key.keys,para_starter.started,para_starter_key.started,para_starter_key.keys,para_starter_key.rt,para_inst_sound.started,para_inst_key.keys,para_inst_key.rt,para_inst_image.started,para_prac_back.started,para_prac_text.started,para_fix_back.started,para_fix_2.started,para_back.started,st_ans,st_res,st_corr,st_rt,st2_resp.keys,st2_resp.corr,para_main_back.started,para_main_text.started,para_mouse.started,para_mouse.x,para_mouse.y,para_mouse.leftButton,para_mouse.midButton,para_mouse.rightButton,exp_end_key.rt,total_end_text.started,id*,date,expName,psychopyVersion,frameRate,
neutral,negative,2,k,k,0,0,0,0,0,0,0,0,,,,,,,,,14,3,255,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,neutral,825.4417537000002,825.4417537000002,825.4417537000002,825.4417537000002,826.4564472999998,826.4893003999998,k,k,1,0.901553199999853,827.3449088,827.3449088,827.3449088,827.3449088,827.3449088,827.3449088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
negative,negative,2,j,l,0,0,0,0,0,0,0,0,,,,,,,,,14,4,256,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,negative,827.3449088,827.3449088,827.3449088,827.3449088,828.3315298,828.3650824999997,j,j,1,0.9413902000001144,829.2995471000002,829.2995471000002,829.2995471000002,829.2995471000002,829.2995471000002,829.2995471000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
positive,neutral,1,l,j,0,0,0,0,0,0,0,0,,,,,,,,,14,5,257,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,positive,829.2995471000002,829.2995471000002,829.2995471000002,829.2995471000002,830.2628655999999,830.3292715,l,l,1,0.9736355000000003,831.2680392999998,831.2680392999998,831.2680392999998,831.2680392999998,831.2680392999998,831.2680392999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
neutral,neutral,1,k,k,0,0,0,0,0,0,0,0,,,,,,,,,14,6,258,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,neutral,831.2680392999998,831.2680392999998,831.2680392999998,831.2680392999998,832.2593254999999,832.2939638,k,k,1,0.9031023000002278,833.1737439000001,833.1737439000001,833.1737439000001,833.1737439000001,833.1737439000001,833.1737439000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
positive,negative,2,l,j,0,0,0,0,0,0,0,0,,,,,,,,,14,7,259,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,negative,positive,833.1737439000001,833.1737439000001,833.1737439000001,833.1737439000001,834.1544225999999,834.2193018,l,l,1,0.9259983000001739,835.1089905000001,835.1089905000001,835.1089905000001,835.1089905000001,835.1089905000001,835.1089905000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
neutral,neutral,2,k,k,0,0,0,0,0,0,0,0,,,,,,,,,14,8,260,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,neutral,neutral,835.1089905000001,835.1089905000001,835.1089905000001,835.1089905000001,836.0746309999997,836.1463797999997,k,k,1,1.0488969999996698,837.1576047000001,837.1576047000001,837.1576047000001,837.1576047000001,837.1576047000001,837.1576047000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
neutral,positive,2,k,k,0,0,0,0,0,0,0,0,,,,,,,,,14,9,261,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,neutral,837.1576047000001,837.1576047000001,837.1576047000001,837.1576047000001,838.1303074999998,838.1944882,k,k,1,1.0294450999999754,839.1909938000001,839.1909938000001,839.1909938000001,839.1909938000001,839.1909938000001,839.1909938000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
positive,positive,2,l,j,0,0,0,0,0,0,0,0,,,,,,,,,14,10,262,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,positive,positive,839.1909938000001,839.1909938000001,839.1909938000001,839.1909938000001,840.1685790999998,840.2447052,l,l,1,1.0741416999999274,841.268448,841.268448,841.268448,841.268448,841.268448,841.268448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
negative,neutral,1,j,l,0,0,0,0,0,0,0,0,,,,,,,,,14,11,263,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,negative,841.268448,841.268448,841.268448,841.268448,842.2520440999999,842.291426,j,j,1,1.1165439000001243,843.3909415,843.3909415,843.3909415,843.3909415,843.3909415,843.3909415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
negative,positive,2,j,l,0,0,0,0,0,0,0,0,,,,,,,,,14,12,264,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,negative,843.3909415,843.3909415,843.3909415,843.3909415,844.3650663999999,844.4376110000001,j,j,1,1.1023593999998411,845.4945737999999,845.4945737999999,845.4945737999999,845.4945737999999,845.4945737999999,845.4945737999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
neutral,positive,1,k,k,0,0,0,0,0,0,0,0,,,,,,,,,14,13,265,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,neutral,845.4945737999999,845.4945737999999,845.4945737999999,845.4945737999999,846.4818785,846.5164017999998,k,k,1,0.9417617999997674,847.4437621,847.4437621,847.4437621,847.4437621,847.4437621,847.4437621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
neutral,negative,1,k,k,0,0,0,0,0,0,0,0,,,,,,,,,14,14,266,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,neutral,847.4437621,847.4437621,847.4437621,847.4437621,848.4274343,848.4679202,k,k,1,0.9199212999997144,849.3674582000001,849.3674582000001,849.3674582000001,849.3674582000001,849.3674582000001,849.3674582000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
negative,positive,1,j,l,0,0,0,0,0,0,0,0,,,,,,,,,14,15,267,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,negative,849.3674582000001,849.3674582000001,849.3674582000001,849.3674582000001,850.3593696,850.3961367999998,j,j,1,1.2055365000001075,851.5740970999998,851.5740970999998,851.5740970999998,851.5740970999998,851.5740970999998,851.5740970999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
positive,positive,1,l,j,0,0,0,0,0,0,0,0,,,,,,,,,14,16,268,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,positive,851.5740970999998,851.5740970999998,851.5740970999998,851.5740970999998,852.5764355999997,852.6094142999998,l,l,1,1.0325146999998651,853.6102920000001,853.6102920000001,853.6102920000001,853.6102920000001,853.6102920000001,853.6102920000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
positive,neutral,2,l,j,0,0,0,0,0,0,0,0,,,,,,,,,14,17,269,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,positive,853.6102920000001,853.6102920000001,853.6102920000001,853.6102920000001,854.6200035999998,854.6535238999998,l,l,1,1.216653800000131,855.8095505999997,855.8095505999997,855.8095505999997,855.8095505999997,855.8095505999997,855.8095505999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.8095505999997,855.8095505999997,855.8095505999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.8918839999999,915.8918839999999,space,29.745682000000215,946.6601643399998,space,56.22768270000006,1002.9846829999999,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
yellow,positive,1,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,19,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.4356261,1006.4356261,1008.3991883000001,1008.3991883000001,1010.4687526999999,None,None,1,1.530139699999836,None,1,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
blue,negative,1,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,1,1,16,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.9685013999999,None,None,1,1.5262143999998443,None,1,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
yellow,negative,2,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,2,2,11,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.4906912999998,k,k,1,4.375657600000068,None,0,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
red,negative,1,None,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.9345038999998,None,None,1,1.5179967000003671,None,1,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
blue,negative,2,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.4472574999998,None,None,1,1.5309536999998272,None,1,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
blue,positive,2,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,5,5,14,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.9799971999998,k,k,1,0.9264421000002585,None,0,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
blue,positive,1,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,6,6,15,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.915913,k,k,1,1.272761900000205,None,0,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
yellow,positive,2,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031.1969000000001,None,None,1,1.5187597999997706,None,1,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
red,negative,2,None,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,8,8,12,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.7045255,None,None,1,1.5327299000000494,None,1,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
blue,negative,1,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,9,9,5,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.2420120999998,None,None,1,1.537854900000184,None,1,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
yellow,negative,1,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038.7814277999998,k,k,1,1.3118945000001077,None,0,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
red,positive,2,None,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.1064943999997,None,None,1,1.5223539000003257,None,1,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
red,positive,1,None,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,12,12,13,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043.6222771,None,None,1,1.5377269999999044,None,1,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
yellow,positive,2,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,13,13,10,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046.1597623999999,None,None,1,1.51406870000028,None,1,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
blue,positive,1,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,14,14,18,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.6803716000002,k,k,1,1.2130468999998811,None,0,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
yellow,negative,1,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,15,15,9,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.9038724,k,k,1,2.415167499999825,None,0,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
blue,negative,2,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,16,16,2,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.3504824,None,None,1,1.516878700000234,None,1,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
yellow,negative,2,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,17,17,6,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057.8717181,k,k,1,1.1235206000001199,None,0,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
yellow,positive,1,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,18,18,3,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.0038069999998,None,None,1,1.5338580000002366,None,1,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
blue,positive,2,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,19,19,17,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062.5337920999998,k,k,1,0.8695222999999714,None,0,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
blue,negative,1,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,1,0,20,16,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064.4096935,None,k,0,1.0628534000002219,None,1,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
yellow,negative,1,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,1,1,21,0,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067.5113238000001,k,k,1,1.3043903999996473,None,0,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
blue,positive,1,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,1,2,22,15,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069.8272323999997,k,k,1,1.091210399999909,None,0,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
red,negative,2,None,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,1,3,23,12,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071.9183288000002,None,None,1,1.5194397000000208,None,1,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
blue,negative,2,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,1,4,24,4,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.4352766,None,None,1,1.5369080999998914,None,1,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
blue,negative,1,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,1,5,25,5,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.9734811,None,None,1,1.5194612000000234,None,1,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
yellow,positive,2,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,1,6,26,8,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079.4960165999998,None,None,1,1.5324377999995704,None,1,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
blue,positive,1,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,1,7,27,18,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.0292768000002,k,k,1,0.8916999000002761,None,0,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
blue,negative,2,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,1,8,28,2,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.9320080999998,None,None,1,1.5301878000000215,None,1,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
yellow,negative,2,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,1,9,29,6,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086.4580021,k,k,1,1.0819447999997465,None,0,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
yellow,positive,2,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,1,10,30,10,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088.5470371,None,None,1,1.5331444999997075,None,1,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
red,negative,1,None,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,1,11,31,7,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.0742938,None,None,1,1.5237010999999256,None,1,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
yellow,positive,1,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,1,12,32,19,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093.6001869,None,None,1,1.5349482999999964,None,1,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
red,positive,1,None,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,1,13,33,13,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096.1374399,None,None,1,1.513119799999913,None,1,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
blue,positive,2,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,1,14,34,14,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.6541424,k,k,1,1.014994199999819,None,0,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
yellow,negative,2,k,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,1,15,35,11,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.6811403999998,k,k,1,1.32966019999958,None,0,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
yellow,positive,1,None,k,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,1,16,36,3,,,,,,,,,,,,,,,,,,,,,,,,prac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.0125495999998,None,None,1,1.5211011000001236,None,1,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
